Sliding Window -> DummyLatencySink,19,80000,1,1,1,1,5.32E+15,24559.51869,0,23843.20065,0,
Sliding Window -> DummyLatencySink,19,80000,1,1,1,1,5.32E+15,24559.51869,0,23843.20065,0,
Source: Custom Source -> Timestamps,20,80000,1,1,1,1,5.32E+15,0,175179.8366,0,21758.62635,
Sliding Window -> DummyLatencySink,20,80000,1,1,1,1,5.32E+15,22317.77312,0,21453.5031,0,
Source: Custom Source -> Timestamps,21,80000,1,1,1,1,5.32E+15,0,284592.5965,0,24433.99077,
Sliding Window -> DummyLatencySink,21,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,21,80000,1,1,1,1,5.32E+15,25434.29941,0,24340.16308,0,
Source: Custom Source -> Timestamps,22,80000,1,1,1,1,5.32E+15,0,165531.3873,0,22004.90296,
Sliding Window -> DummyLatencySink,22,80000,1,1,1,1,5.32E+15,23662.69028,0,22408.86313,0,
Source: Custom Source -> Timestamps,23,80000,1,1,1,1,5.32E+15,0,185565.006,0,25236.67639,
Sliding Window -> DummyLatencySink,23,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,23,80000,1,1,1,1,5.32E+15,26584.00265,0,25300.06719,0,
Source: Custom Source -> Timestamps,24,80000,1,1,1,1,5.32E+15,0,241977.8495,0,24943.29463,
Sliding Window -> DummyLatencySink,24,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,24,80000,1,1,1,1,5.32E+15,25675.48999,0,24731.12523,0,
Source: Custom Source -> Timestamps,25,80000,1,1,1,1,5.32E+15,0,164151.7802,0,23654.62334,
Sliding Window -> DummyLatencySink,25,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,25,80000,1,1,1,1,5.32E+15,25274.13466,0,24161.05561,0,
Source: Custom Source -> Timestamps,26,80000,1,1,1,1,5.32E+15,0,199219.5348,0,24617.04661,
Sliding Window -> DummyLatencySink,26,80000,1,1,1,1,5.32E+15,25358.99903,0,24737.76439,0,
Source: Custom Source -> Timestamps,27,80000,1,1,1,1,5.32E+15,0,247233.3287,0,23442.99434,
Sliding Window -> DummyLatencySink,27,80000,1,1,1,1,5.32E+15,24229.46637,0,22987.42199,0,
Source: Custom Source -> Timestamps,28,80000,1,1,1,1,5.32E+15,0,250849.5364,0,25050.88374,
Sliding Window -> DummyLatencySink,28,80000,1,1,1,1,5.32E+15,25481.85847,0,24859.33957,0,
Source: Custom Source -> Timestamps,29,80000,1,1,1,1,5.32E+15,0,140223.0848,0,24215.3076,
Sliding Window -> DummyLatencySink,29,80000,1,1,1,1,5.32E+15,25906.94312,0,25101.44135,0,
Sliding Window -> DummyLatencySink,29,80000,1,1,1,1,5.32E+15,25906.94312,0,25101.44135,0,
Source: Custom Source -> Timestamps,30,80000,1,1,1,1,5.32E+15,0,297240.7307,0,23782.6304,
Sliding Window -> DummyLatencySink,30,80000,1,1,1,1,5.32E+15,24811.55735,0,23872.06971,0,
Source: Custom Source -> Timestamps,31,80000,1,1,1,1,5.32E+15,0,226875.3828,0,23705.66807,
Sliding Window -> DummyLatencySink,31,80000,1,1,1,1,5.32E+15,24794.93644,0,22950.90811,0,
Source: Custom Source -> Timestamps,32,80000,1,1,1,1,5.32E+15,0,292775.3624,0,24544.81348,
Sliding Window -> DummyLatencySink,32,80000,1,1,1,1,5.32E+15,25652.54427,0,24693.47116,0,
Source: Custom Source -> Timestamps,33,80000,1,1,1,1,5.32E+15,0,271868.0697,0,23883.80286,
Sliding Window -> DummyLatencySink,33,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,33,80000,1,1,1,1,5.32E+15,24362.95368,0,23527.17121,0,
Source: Custom Source -> Timestamps,34,80000,1,1,1,1,5.32E+15,0,258981.96,0,23053.85858,
Sliding Window -> DummyLatencySink,34,80000,1,1,1,1,5.32E+15,25530.42277,0,24194.956,0,
Source: Custom Source -> Timestamps,35,80000,1,1,1,1,5.32E+15,0,205397.2153,0,25465.89371,
Sliding Window -> DummyLatencySink,35,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,35,80000,1,1,1,1,5.32E+15,25469.89379,0,24590.31334,0,
Source: Custom Source -> Timestamps,36,80000,1,1,1,1,5.32E+15,0,261663.5709,0,24125.36997,
Sliding Window -> DummyLatencySink,36,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,36,80000,1,1,1,1,5.32E+15,25152.1364,0,24120.37963,0,
Source: Custom Source -> Timestamps,37,80000,1,1,1,1,5.32E+15,0,252665.0842,0,24810.69528,
Sliding Window -> DummyLatencySink,37,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,37,80000,1,1,1,1,5.32E+15,25645.59284,0,24401.68076,0,
Source: Custom Source -> Timestamps,38,80000,1,1,1,1,5.32E+15,0,245225.8001,0,23966.78524,
Sliding Window -> DummyLatencySink,38,80000,1,1,,,,,,,,
Sliding Window -> DummyLatencySink,38,80000,1,1,1,1,5.32E+15,25391.94468,0,24318.05279,0,
Source: Custom Source -> Timestamps,39,80000,1,1,,,,,,,,
Source: Custom Source -> Timestamps,39,80000,1,1,1,1,5.32E+15,0,246175.5494,0,24950.41663,
Sliding Window -> DummyLatencySink,39,80000,1,1,1,1,5.32E+15,25815.76514,0,24809.26727,0,
Source: Custom Source -> Timestamps,40,80000,1,1,1,1,5.32E+15,0,190802.7928,0,24739.04833,
Sliding Window -> DummyLatencySink,40,80000,1,1,1,1,5.32E+15,26231.63016,0,25537.24277,0,
Source: Custom Source -> Timestamps,41,80000,1,1,1,1,5.32E+15,0,155610.9671,0,24817.84462,
Sliding Window -> DummyLatencySink,41,80000,1,1,,,,,,,,
