Incremental join,15000,8000,1,1,1,1,1,64283663166391,99630.58013496603,12602.691250565802,19014.576756876806,2405.23381277594
Filter,15000,8000,1,1,1,1,1,64284588850870,95847.2020493637,47838.3768375121,7984.05472863881,3984.928204823683
Sink,15000,8000,1,1,1,1,1,64289790711859,667623.2815385563,0.0,2417.0346137634556,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64293593011478,0,8046.627757622474,0,8001.0627041643165
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64293661777246,0,15334.409531911388,0,14979.975719803522
Incremental join,15000,8000,1,1,1,1,1,64293665309917,102103.80427193768,12875.245590042143,18994.9955112925,2395.260724451338
Filter,15000,8000,1,1,1,1,1,64294593519741,99807.25938619554,49829.20590652028,8046.24518300106,4017.122706943708
Sink,15000,8000,1,1,1,1,1,64299900311690,674756.633068135,0.0,2340.7626513074624,0.0
Source: Custom Source: Persons,15000,8000,1,1,1,1,1,64303593403917,0,8047.720105364994,0,8015.377523676927
Source: Custom Source: Auctions,15000,8000,1,1,1,1,1,64303663429619,0,15368.378346946247,0,15006.566167664776
Incremental join,15000,8000,1,1,1,1,1,64303667672758,100492.71026094545,13039.019616936806,18995.42454505922,2464.673433843358
Filter,15000,8000,1,1,1,1,1,64304598176546,98950.36672247402,49452.34362793571,8010.053112856383,4003.1776751871553
Sink,15000,8000,1,1,1,1,1,64310613068786,677500.7470220112,0.0,2447.0417570829295,0.0
