Source: Bids Source,1,30,Source: Bids Source,4.8,40000,2,1,1,2,5265778117882541,0,42560.285202975334,0,39957.41674701259
Mapper,1,30,Mapper,4.8,40000,2,1,1,1,5265778132488918,359013.61311700515,359015.4048345589,80143.95235986434,80144.35233167883
Mapper,1,30,Mapper,4.8,40000,2,1,1,1,5265778132488918,359013.61311700515,359015.4048345589,80143.95235986434,80144.35233167883
Latency Sink,1,30,Latency Sink,4.8,40000,2,1,1,1,5265778164322284,3952728.2038798053,0.0,80425.39238925358,0.0
Source: Bids Source,2,31,Source: Bids Source,4.8,40000,2,1,2,2,5265788082104026,0,43901.020396936176,0,40291.84601195768
Source: Bids Source,2,31,Source: Bids Source,4.8,40000,2,1,2,2,5265788082104026,0,43901.020396936176,0,40291.84601195768
Source: Bids Source,1,31,Source: Bids Source,4.8,40000,2,1,1,2,5265788119177679,0,44325.80830690777,0,39855.431124299204
Source: Bids Source,1,31,Source: Bids Source,4.8,40000,2,1,1,2,5265788119177679,0,44325.80830690777,0,39855.431124299204
Mapper,1,31,Mapper,4.8,40000,2,1,1,1,5265788134489495,332955.15340784274,332956.8227011348,79777.71349108512,79778.11346207408
Mapper,1,31,Mapper,4.8,40000,2,1,1,1,5265788134489495,332955.15340784274,332956.8227011348,79777.71349108512,79778.11346207408
Latency Sink,1,31,Latency Sink,4.8,40000,2,1,1,1,5265788166774089,3988518.089524446,0.0,79597.65205124815,0.0
Source: Bids Source,2,32,Source: Bids Source,4.8,40000,2,1,2,2,5265798083792813,0,43023.75385685467,0,39858.981563573856
Source: Bids Source,1,32,Source: Bids Source,4.8,40000,2,1,1,2,5265798121202603,0,43828.945599417035,0,40096.9610111878
Mapper,1,32,Mapper,4.8,40000,2,1,1,1,5265798136541533,351152.2832942626,351154.0415920236,79883.14214064425,79883.54213334442
Mapper,1,32,Mapper,4.8,40000,2,1,1,1,5265798136541533,351152.2832942626,351154.0415920236,79883.14214064425,79883.54213334442
Latency Sink,1,32,Latency Sink,4.8,40000,2,1,1,1,5265798170483676,3983148.624516923,0.0,79910.86566271234,0.0
Source: Bids Source,2,33,Source: Bids Source,4.8,40000,2,1,2,2,5265808085602726,0,42884.45918681695,0,39913.22782371683
Source: Bids Source,1,33,Source: Bids Source,4.8,40000,2,1,1,2,5265808122983908,0,43774.27060735614,0,40412.569372041835
Source: Bids Source,1,33,Source: Bids Source,4.8,40000,2,1,1,2,5265808122983908,0,43774.27060735614,0,40412.569372041835
Mapper,1,33,Mapper,4.8,40000,2,1,1,1,5265808138401536,356933.9709609649,356935.7444423689,80498.91434982828,80499.3143210814
Latency Sink,1,33,Latency Sink,4.8,40000,2,1,1,1,5265808174350581,3948480.277107428,0.0,80799.86406124379,0.0
Source: Bids Source,2,34,Source: Bids Source,4.8,40000,2,1,2,2,5265818114714441,0,42150.31865012001,0,40530.54785964581
Source: Bids Source,2,34,Source: Bids Source,4.8,40000,2,1,2,2,5265818114714441,0,42150.31865012001,0,40530.54785964581
Source: Bids Source,1,34,Source: Bids Source,4.8,40000,2,1,1,2,5265818124178188,0,42336.8588700138,0,39401.2441129178
Mapper,1,34,Mapper,4.8,40000,2,1,1,1,5265818140639664,350681.014963467,350682.77917655226,79501.46990263594,79501.86986022565
Mapper,1,34,Mapper,4.8,40000,2,1,1,1,5265818140639664,350681.014963467,350682.77917655226,79501.46990263594,79501.86986022565
Latency Sink,1,34,Latency Sink,4.8,40000,2,1,1,1,5265818179005679,4019912.1723707067,0.0,79356.4980308742,0.0
Source: Bids Source,2,35,Source: Bids Source,4.8,40000,2,1,2,2,5265828119841033,0,44253.78888933092,0,40180.21327750127
Source: Bids Source,2,35,Source: Bids Source,4.8,40000,2,1,2,2,5265828119841033,0,44253.78888933092,0,40180.21327750127
Source: Bids Source,1,35,Source: Bids Source,4.8,40000,2,1,1,2,5265828124378322,0,44811.23303069834,0,40143.43294857581
Source: Bids Source,1,35,Source: Bids Source,4.8,40000,2,1,1,2,5265828124378322,0,44811.23303069834,0,40143.43294857581
Mapper,1,35,Mapper,4.8,40000,2,1,1,1,5265828142934526,331650.44809634495,331652.0993966113,80334.63700596555,80335.03699519591
Mapper,1,35,Mapper,4.8,40000,2,1,1,1,5265828142934526,331650.44809634495,331652.0993966113,80334.63700596555,80335.03699519591
Latency Sink,1,35,Latency Sink,4.8,40000,2,1,1,1,5265828182387617,4043317.794385443,0.0,80551.4226144953,0.0
Latency Sink,1,35,Latency Sink,4.8,40000,2,1,1,1,5265828182387617,4043317.794385443,0.0,80551.4226144953,0.0
Source: Bids Source,2,36,Source: Bids Source,4.8,40000,2,1,2,2,5265838121368367,0,42974.76634643998,0,40125.83110735925
Source: Bids Source,1,36,Source: Bids Source,4.8,40000,2,1,1,2,5265838129041932,0,43733.200284041195,0,40171.593668948764
Mapper,1,36,Mapper,4.8,40000,2,1,1,1,5265838144584406,345433.39910417557,345435.12053664913,80260.05810300849,80260.45807090594
Mapper,1,36,Mapper,4.8,40000,2,1,1,1,5265838144584406,345433.39910417557,345435.12053664913,80260.05810300849,80260.45807090594
Latency Sink,1,36,Latency Sink,4.8,40000,2,1,1,1,5265838185109523,3998863.013707494,0.0,80339.2708207892,0.0
Latency Sink,1,36,Latency Sink,4.8,40000,2,1,1,1,5265838185109523,3998863.013707494,0.0,80339.2708207892,0.0
Source: Bids Source,2,37,Source: Bids Source,4.8,40000,2,1,2,2,5265848123192820,0,43159.22482144161,0,39631.42398749421
Source: Bids Source,2,37,Source: Bids Source,4.8,40000,2,1,2,2,5265848123192820,0,43159.22482144161,0,39631.42398749421
Source: Bids Source,1,37,Source: Bids Source,4.8,40000,2,1,1,2,5265848132246627,0,42910.08006994581,0,39522.28476698101
Mapper,1,37,,4.8,40000,2,1
Mapper,1,37,Mapper,4.8,40000,2,1,1,1,5265848146602172,337667.37151993543,337669.08399628784,78871.44653207707,78871.84652774871
Latency Sink,1,37,Latency Sink,4.8,40000,2,1,1,1,5265848188063516,3665603.202156041,0.0,78380.1244655893,0.0
Source: Bids Source,2,38,Source: Bids Source,4.8,40000,2,1,2,2,5265858126416908,0,43194.63598823642,0,40169.33792732219
Source: Bids Source,2,38,Source: Bids Source,4.8,40000,2,1,2,2,5265858126416908,0,43194.63598823642,0,40169.33792732219
Source: Bids Source,1,38,Source: Bids Source,4.8,40000,2,1,1,2,5265858133569721,0,44925.44505195799,0,40379.18900585685
Source: Bids Source,1,38,Source: Bids Source,4.8,40000,2,1,1,2,5265858133569721,0,44925.44505195799,0,40379.18900585685
Mapper,1,38,Mapper,4.8,40000,2,1,1,1,5265858148281364,343131.7477696647,343133.4501160548,80623.31187815957,80623.71186680773
Mapper,1,38,Mapper,4.8,40000,2,1,1,1,5265858148281364,343131.7477696647,343133.4501160548,80623.31187815957,80623.71186680773
Latency Sink,1,38,Latency Sink,4.8,40000,2,1,1,1,5265858191788097,4035964.742496412,0.0,81003.29840126434,0.0
Source: Bids Source,2,39,Source: Bids Source,4.8,40000,2,1,2,2,5265868127238279,0,43671.90756528721,0,39913.780969753985
Source: Bids Source,2,39,Source: Bids Source,4.8,40000,2,1,2,2,5265868127238279,0,43671.90756528721,0,39913.780969753985
Source: Bids Source,1,39,Source: Bids Source,4.8,40000,2,1,1,2,5265868136169273,0,44067.399178856416,0,39688.971777111015
Mapper,1,39,,4.8,40000,2,1
Mapper,1,39,Mapper,4.8,40000,2,1,1,1,5265868150819221,333694.66658204206,333696.35087722284,79248.48306459916,79248.88306451369
Latency Sink,1,39,Latency Sink,4.8,40000,2,1,1,1,5265868195949517,3936090.3399770455,0.0,78853.33081120807,0.0
Source: Bids Source,2,40,,4.8,40000,2,1
Source: Bids Source,2,40,Source: Bids Source,4.8,40000,2,1,2,2,5265878129898955,0,42432.63501829025,0,40102.076235985194
Source: Bids Source,1,40,,4.8,40000,2,1
Source: Bids Source,1,40,Source: Bids Source,4.8,40000,2,1,1,2,5265878144850355,0,43895.87107625867,0,40458.02154316169
Mapper,1,40,Mapper,4.8,40000,2,1,1,1,5265878153860165,352186.1734856218,352187.90273661114,81462.80127214576,81463.20125840387
Latency Sink,1,40,Latency Sink,4.8,40000,2,1,1,1,5265878198527092,4080829.4166400447,0.0,81882.66815735758,0.0
Source: Bids Source,2,41,Source: Bids Source,4.8,40000,2,1,2,2,5265888131420906,0,41908.067125074616,0,39966.99473093258
Source: Bids Source,1,41,Source: Bids Source,4.8,40000,2,1,1,2,5265888148154713,0,43087.879820651644,0,40008.82188402784
Mapper,1,41,,4.8,40000,2,1
Mapper,1,41,Mapper,4.8,40000,2,1,1,1,5265888155324411,351518.7154248141,351520.48872540117,79282.46068056737,79282.86063547134
Latency Sink,1,41,Latency Sink,4.8,40000,2,1,1,1,5265888201546987,4096735.8751426674,0.0,79208.15240209259,0.0
Source: Bids Source,2,42,Source: Bids Source,4.8,40000,2,1,2,2,5265898133798627,0,43819.96927598352,0,39901.13931645358
Source: Bids Source,1,42,Source: Bids Source,4.8,40000,2,1,1,2,5265898150235413,0,44167.4073109475,0,39780.27412140501
Mapper,1,42,,4.8,40000,2,1
Mapper,1,42,Mapper,4.8,40000,2,1,1,1,5265898158826989,335384.83458478545,335386.515825544,79794.09801532938,79794.49801281301
Latency Sink,1,42,Latency Sink,4.8,40000,2,1,1,1,5265898206728864,4057009.7778795892,0.0,80041.35729762432,0.0
Source: Bids Source,2,43,,4.8,40000,2,1
Source: Bids Source,2,43,Source: Bids Source,4.8,40000,2,1,2,2,5265908135458963,0,43142.77832026425,0,39929.58142324684
Source: Bids Source,1,43,,4.8,40000,2,1
Source: Bids Source,1,43,Source: Bids Source,4.8,40000,2,1,1,2,5265908152911771,0,44277.611693029925,0,40109.57408101633
Mapper,1,43,,4.8,40000,2,1
Mapper,1,43,Mapper,4.8,40000,2,1,1,1,5265908160547353,341292.98012468487,341294.6734913939,80572.73452917949,80573.13430062003
Latency Sink,1,43,Latency Sink,4.8,40000,2,1,1,1,5265908211001076,4063452.1170119173,0.0,80411.56148621389,0.0
Source: Bids Source,2,44,,4.8,40000,2,1
Source: Bids Source,2,44,Source: Bids Source,4.8,40000,2,1,2,2,5265918137934982,0,43712.093820218266,0,40052.26324521286
Source: Bids Source,1,44,Source: Bids Source,4.8,40000,2,1,1,2,5265918156579899,0,43507.09447823953,0,40192.273713012764
Source: Bids Source,1,44,Source: Bids Source,4.8,40000,2,1,1,2,5265918156579899,0,43507.09447823953,0,40192.273713012764
Mapper,1,44,,4.8,40000,2,1
Mapper,1,44,Mapper,4.8,40000,2,1,1,1,5265918168889474,341797.66370238014,341799.37044633034,80104.9504971107,80105.35049586481
Latency Sink,1,44,Latency Sink,4.8,40000,2,1,1,1,5265918216605034,4044690.5813367595,0.0,80274.4096046202,0.0
Source: Bids Source,2,45,Source: Bids Source,4.8,40000,2,1,2,2,5265928141008226,0,43438.0230935723,0,40126.81816065775
Source: Bids Source,2,45,Source: Bids Source,4.8,40000,2,1,2,2,5265928141008226,0,43438.0230935723,0,40126.81816065775
Source: Bids Source,1,45,Source: Bids Source,4.8,40000,2,1,1,2,5265928158323659,0,43377.99855477039,0,39842.924961727505
Source: Bids Source,1,45,Source: Bids Source,4.8,40000,2,1,1,2,5265928158323659,0,43377.99855477039,0,39842.924961727505
Mapper,1,45,Mapper,4.8,40000,2,1,1,1,5265928170556544,351531.3348528512,351533.1009226405,79618.31892958478,79618.71892666553
Latency Sink,1,45,Latency Sink,4.8,40000,2,1,1,1,5265928222291823,4032650.387719509,0.0,79694.27704777976,0.0
Source: Bids Source,2,46,,4.8,40000,2,1
Source: Bids Source,2,46,Source: Bids Source,4.8,40000,2,1,2,2,5265938143496167,0,43166.96358952353,0,40066.859677232205
Source: Bids Source,1,46,Source: Bids Source,4.8,40000,2,1,1,2,5265938160755885,0,44151.07973215042,0,40143.05218819562
Source: Bids Source,1,46,Source: Bids Source,4.8,40000,2,1,1,2,5265938160755885,0,44151.07973215042,0,40143.05218819562
Mapper,1,46,Mapper,4.8,40000,2,1,1,1,5265938172040272,347384.0303002722,347385.7618936097,80242.97649399418,80243.37647842456
Latency Sink,1,46,Latency Sink,4.8,40000,2,1,1,1,5265938227541851,4083465.3420240185,0.0,80591.78265668782,0.0
Source: Bids Source,2,47,Source: Bids Source,4.8,40000,2,1,2,2,5265948145569238,0,42602.473539715385,0,40096.98927133542
Source: Bids Source,1,47,Source: Bids Source,4.8,40000,2,1,1,2,5265948162057285,0,42997.44912937638,0,39932.95533018626
Mapper,1,47,Mapper,4.8,40000,2,1,1,1,5265948174151942,348732.6856348001,348734.4277085859,80070.4706539025,80070.8706412673
Mapper,1,47,Mapper,4.8,40000,2,1,1,1,5265948174151942,348732.6856348001,348734.4277085859,80070.4706539025,80070.8706412673
Latency Sink,1,47,Latency Sink,4.8,40000,2,1,1,1,5265948231989535,3975606.0109607344,0.0,79948.17402652228,0.0
Source: Bids Source,2,48,Source: Bids Source,4.8,40000,2,1,2,2,5265958148041707,0,44092.46989480227,0,39968.224455079915
Source: Bids Source,1,48,Source: Bids Source,4.8,40000,2,1,1,2,5265958164504989,0,44521.907081265745,0,40076.38486075214
Source: Bids Source,1,48,Source: Bids Source,4.8,40000,2,1,1,2,5265958164504989,0,44521.907081265745,0,40076.38486075214
Mapper,1,48,Mapper,4.8,40000,2,1,1,1,5265958176136085,334654.40785846143,334656.0809276411,80008.41688901666,80008.8168826019
Mapper,1,48,Mapper,4.8,40000,2,1,1,1,5265958176136085,334654.40785846143,334656.0809276411,80008.41688901666,80008.8168826019
Latency Sink,1,48,Latency Sink,4.8,40000,2,1,1,1,5265958236988331,3670522.5355449296,0.0,80137.80334705017,0.0
Source: Bids Source,2,0,Source: Bids Source,0.8,80000,2,1,2,2,5266063998283436,0,101570.36924288189,0,79884.57116533976
Source: Bids Source,1,0,Source: Bids Source,0.8,80000,2,1,1,2,5266063990799680,0,99470.50696148776,0,79462.33197886134
Mapper,1,0,Mapper,0.8,80000,2,1,1,1,5266063991233232,351071.57118467067,351072.6680324267,158864.90350136365,158865.39984064948
Mapper,1,0,Mapper,0.8,80000,2,1,1,1,5266063991233232,351071.57118467067,351072.6680324267,158864.90350136365,158865.39984064948
Latency Sink,1,0,Latency Sink,0.8,80000,2,1,1,1,5266063990595297,4513120.757611049,0.0,158727.2233471897,0.0
Source: Bids Source,1,1,Source: Bids Source,0.8,80000,2,1,1,2,5266074063636250,0,98363.92841884657,0,80073.90877150281
Source: Bids Source,1,1,Source: Bids Source,0.8,80000,2,1,1,2,5266074063636250,0,98363.92841884657,0,80073.90877150281
Source: Bids Source,2,1,Source: Bids Source,0.8,80000,2,1,2,2,5266074063596010,0,97104.35803567343,0,79957.0317388174
Mapper,1,1,Mapper,0.8,80000,2,1,1,1,5266074072613509,356129.87465183035,356130.76436817343,160089.4533663968,160089.8533165643
Latency Sink,1,1,Latency Sink,0.8,80000,2,1,1,1,5266074076842175,4602453.288614886,0.0,160082.54756702506,0.0
Source: Bids Source,1,2,Source: Bids Source,0.8,80000,2,1,1,2,5266084065702662,0,94015.97670490084,0,79989.8234274199
Source: Bids Source,1,2,Source: Bids Source,0.8,80000,2,1,1,2,5266084065702662,0,94015.97670490084,0,79989.8234274199
Source: Bids Source,2,2,Source: Bids Source,0.8,80000,2,1,2,2,5266084075354045,0,98550.27654268019,0,79994.520483889
Latency Sink,1,2,Latency Sink,0.8,80000,2,1,1,1,5266084080251654,4442609.80702172,0.0,159955.1555964021,0.0
Mapper,1,2,Mapper,0.8,80000,2,1,1,1,5266084077561399,358268.9540354469,358269.8495029938,159943.13414266126,159943.53390905005
Mapper,1,2,Mapper,0.8,80000,2,1,1,1,5266084077561399,358268.9540354469,358269.8495029938,159943.13414266126,159943.53390905005
Source: Bids Source,1,3,Source: Bids Source,0.8,80000,2,1,1,2,5266094067774726,0,95583.85266988545,0,79946.86958010495
Source: Bids Source,1,3,Source: Bids Source,0.8,80000,2,1,1,2,5266094067774726,0,95583.85266988545,0,79946.86958010495
Source: Bids Source,2,3,Source: Bids Source,0.8,80000,2,1,2,2,5266094076273911,0,92878.4686655066,0,79983.4270834218
Source: Bids Source,2,3,Source: Bids Source,0.8,80000,2,1,2,2,5266094076273911,0,92878.4686655066,0,79983.4270834218
Mapper,1,3,,0.8,80000,2,1
Mapper,1,3,Mapper,0.8,80000,2,1,1,1,5266094085334558,368254.83413781325,368255.9844136701,159978.58778822378,159979.08749519318
Latency Sink,1,3,Latency Sink,0.8,80000,2,1,1,1,5266094087632938,4588169.311918133,0.0,160006.1940618229,0.0
Source: Bids Source,1,4,Source: Bids Source,0.8,80000,2,1,1,2,5266104070972823,0,95927.73707575601,0,79997.77753130013
Source: Bids Source,2,4,Source: Bids Source,0.8,80000,2,1,2,2,5266104078646461,0,99631.50557825566,0,79983.97855328879
Source: Bids Source,2,4,Source: Bids Source,0.8,80000,2,1,2,2,5266104078646461,0,99631.50557825566,0,79983.97855328879
Mapper,1,4,Mapper,0.8,80000,2,1,1,1,5266104093299052,356690.6786444148,356691.56976069685,160091.07957529536,160091.479529026
Mapper,1,4,Mapper,0.8,80000,2,1,1,1,5266104093299052,356690.6786444148,356691.56976069685,160091.07957529536,160091.479529026
Latency Sink,1,4,Latency Sink,0.8,80000,2,1,1,1,5266104095139217,4436502.726281391,0.0,160146.78682364692,0.0
Source: Bids Source,1,5,Source: Bids Source,0.8,80000,2,1,1,2,5266114072734891,0,91799.85689737317,0,80016.57224404853
Source: Bids Source,2,5,Source: Bids Source,0.8,80000,2,1,2,2,5266114080971130,0,95026.99115150154,0,80030.52694748701
Source: Bids Source,2,5,Source: Bids Source,0.8,80000,2,1,2,2,5266114080971130,0,95026.99115150154,0,80030.52694748701
Mapper,1,5,Mapper,0.8,80000,2,1,1,1,5266114095700956,371546.42793667247,371547.3559547658,160144.8921126806,160145.2921094139
Mapper,1,5,Mapper,0.8,80000,2,1,1,1,5266114095700956,371546.42793667247,371547.3559547658,160144.8921126806,160145.2921094139
Latency Sink,1,5,Latency Sink,0.8,80000,2,1,1,1,5266114099683807,4092957.43661324,0.0,160226.86142538034,0.0
Source: Bids Source,2,6,Source: Bids Source,0.8,80000,2,1,2,2,5266124081878088,0,101702.03147612886,0,79957.6509409859
Source: Bids Source,1,6,Source: Bids Source,0.8,80000,2,1,1,2,5266124075649620,0,99868.52709639,0,80030.29326290615
Source: Bids Source,1,6,Source: Bids Source,0.8,80000,2,1,1,2,5266124075649620,0,99868.52709639,0,80030.29326290615
Mapper,1,6,Mapper,0.8,80000,2,1,1,1,5266124097442721,347927.73524488363,347928.60587717465,159838.50684234625,159838.90681208507
Mapper,1,6,Mapper,0.8,80000,2,1,1,1,5266124097442721,347927.73524488363,347928.60587717465,159838.50684234625,159838.90681208507
Latency Sink,1,6,Latency Sink,0.8,80000,2,1,1,1,5266124104918583,3949438.805039363,0.0,159892.35733231524,0.0
Source: Bids Source,2,7,Source: Bids Source,0.8,80000,2,1,2,2,5266134082699513,0,104319.70274358765,0,80032.42284233174
Source: Bids Source,2,7,Source: Bids Source,0.8,80000,2,1,2,2,5266134082699513,0,104319.70274358765,0,80032.42284233174
Source: Bids Source,1,7,Source: Bids Source,0.8,80000,2,1,1,2,5266134083773277,0,102755.25762285084,0,80011.27441463678
Mapper,1,7,Mapper,0.8,80000,2,1,1,1,5266134099763749,346180.7409455969,346181.604211229,160392.52793170273,160392.92790010257
Latency Sink,1,7,Latency Sink,0.8,80000,2,1,1,1,5266134107592690,4132628.8405042533,0.0,160446.97046200285,0.0
Latency Sink,1,7,Latency Sink,0.8,80000,2,1,1,1,5266134107592690,4132628.8405042533,0.0,160446.97046200285,0.0
Source: Bids Source,2,8,Source: Bids Source,0.8,80000,2,1,2,2,5266144083904871,0,93611.91053701544,0,80032.52139738009
Source: Bids Source,2,8,Source: Bids Source,0.8,80000,2,1,2,2,5266144083904871,0,93611.91053701544,0,80032.52139738009
Source: Bids Source,1,8,Source: Bids Source,0.8,80000,2,1,1,2,5266144099188310,0,99490.4003648154,0,80218.83519602512
Mapper,1,8,Mapper,0.8,80000,2,1,1,1,5266144101671638,356478.51460976835,356479.4066194562,159841.61197446045,159842.0119432119
Latency Sink,1,8,Latency Sink,0.8,80000,2,1,1,1,5266144110712496,4011153.499416927,0.0,159571.02827195646,0.0
Source: Bids Source,2,9,Source: Bids Source,0.8,80000,2,1,2,2,5266154084812259,0,97769.75593598004,0,79962.99608464079
Source: Bids Source,1,9,Source: Bids Source,0.8,80000,2,1,1,2,5266154110641764,0,92213.52641033925,0,80349.05440954976
Source: Bids Source,1,9,Source: Bids Source,0.8,80000,2,1,1,2,5266154110641764,0,92213.52641033925,0,80349.05440954976
Mapper,1,9,Mapper,0.8,80000,2,1,1,1,5266154112212531,365712.46307259286,365713.3763713835,160166.91466020467,160167.31464725523
Latency Sink,1,9,Latency Sink,0.8,80000,2,1,1,1,5266154114869711,4070377.373755003,0.0,160205.51844718118,0.0
Source: Bids Source,2,10,Source: Bids Source,0.8,80000,2,1,2,2,5266164085157240,0,95664.62894461781,0,80030.58505685318
Source: Bids Source,2,10,Source: Bids Source,0.8,80000,2,1,2,2,5266164085157240,0,95664.62894461781,0,80030.58505685318
Latency Sink,1,10,Latency Sink,0.8,80000,2,1,1,1,5266164120101821,4099880.044457417,0.0,159109.8742475709,0.0
Mapper,1,10,Mapper,0.8,80000,2,1,1,1,5266164113922835,365691.0302493893,365691.94379694306,159911.92873926865,159912.32822172574
Source: Bids Source,1,10,,0.8,80000,2,1
Source: Bids Source,1,10,Source: Bids Source,0.8,80000,2,1,1,2,5266164115071560,0,89865.88669869168,0,79934.7450700959
Source: Bids Source,2,11,Source: Bids Source,0.8,80000,2,1,2,2,5266174086373306,0,94757.06735654718,0,80068.48488149044
Latency Sink,1,11,Latency Sink,0.8,80000,2,1,1,1,5266174126618878,4076755.3742969832,0.0,161499.12839103752,0.0
Mapper,1,11,Mapper,0.8,80000,2,1,1,1,5266174128307673,356203.82724338066,356204.713667641,160729.6199631105,160730.01994374965
Mapper,1,11,Mapper,0.8,80000,2,1,1,1,5266174128307673,356203.82724338066,356204.713667641,160729.6199631105,160730.01994374965
Source: Bids Source,1,11,Source: Bids Source,0.8,80000,2,1,1,2,5266174134702188,0,95508.22853317193,0,80366.34803657728
Source: Bids Source,2,12,Source: Bids Source,0.8,80000,2,1,2,2,5266184087172234,0,96424.78304169937,0,79836.99792157933
Mapper,1,12,Mapper,0.8,80000,2,1,1,1,5266184130266489,361055.77210010675,361056.6746075453,160015.5340043841,160015.93398472198
Mapper,1,12,Mapper,0.8,80000,2,1,1,1,5266184130266489,361055.77210010675,361056.6746075453,160015.5340043841,160015.93398472198
Latency Sink,1,12,Latency Sink,0.8,80000,2,1,1,1,5266184130181875,4018525.1503004367,0.0,160064.3194033964,0.0
Source: Bids Source,1,12,Source: Bids Source,0.8,80000,2,1,1,2,5266184137046444,0,93499.32334085688,0,79981.67175943131
Source: Bids Source,1,12,Source: Bids Source,0.8,80000,2,1,1,2,5266184137046444,0,93499.32334085688,0,79981.67175943131
Source: Bids Source,2,13,Source: Bids Source,0.8,80000,2,1,2,2,5266194089576868,0,101877.94244860322,0,79997.60177589564
Mapper,1,13,Mapper,0.8,80000,2,1,1,1,5266194132540620,355833.87081305945,355834.7611773617,159859.44659065164,159859.84658951714
Mapper,1,13,Mapper,0.8,80000,2,1,1,1,5266194132540620,355833.87081305945,355834.7611773617,159859.44659065164,159859.84658951714
Latency Sink,1,13,Latency Sink,0.8,80000,2,1,1,1,5266194134356694,4117348.2851683465,0.0,159877.73749561122,0.0
Source: Bids Source,1,13,Source: Bids Source,0.8,80000,2,1,1,2,5266194138082059,0,95988.23776011953,0,80150.00028059345
Source: Bids Source,2,14,Source: Bids Source,0.8,80000,2,1,2,2,5266204100518071,0,97696.73801482536,0,80222.0313043622
Mapper,1,14,,0.8,80000,2,1
Mapper,1,14,Mapper,0.8,80000,2,1,1,1,5266204135131358,352869.5913668587,352870.47321841016,160048.28237360984,160048.6823480751
Latency Sink,1,14,Latency Sink,0.8,80000,2,1,1,1,5266204137539806,4021793.282974177,0.0,160087.08013100078,0.0
Source: Bids Source,1,14,Source: Bids Source,0.8,80000,2,1,1,2,5266204139399690,0,100109.10986984291,0,79654.00176998175
Source: Bids Source,2,15,Source: Bids Source,0.8,80000,2,1,2,2,5266214104863121,0,93161.76960284098,0,80067.2554226346
Mapper,1,15,,0.8,80000,2,1
Mapper,1,15,Mapper,0.8,80000,2,1,1,1,5266214137545368,366975.5493074047,366976.4662442551,160078.0601159918,160078.46009215512
Source: Bids Source,1,15,Source: Bids Source,0.8,80000,2,1,1,2,5266214139921212,0,91233.75778222801,0,80036.09548243826
Latency Sink,1,15,Latency Sink,0.8,80000,2,1,1,1,5266214142176333,4054983.306207923,0.0,160121.8820439967,0.0
Source: Bids Source,2,16,Source: Bids Source,0.8,80000,2,1,2,2,5266224105783695,0,97521.30002081778,0,79995.18059948878
Source: Bids Source,2,16,Source: Bids Source,0.8,80000,2,1,2,2,5266224105783695,0,97521.30002081778,0,79995.18059948878
Mapper,1,16,Mapper,0.8,80000,2,1,1,1,5266224139863428,350361.73553126375,350362.61410922516,159509.2754620532,159509.67545246263
Mapper,1,16,Mapper,0.8,80000,2,1,1,1,5266224139863428,350361.73553126375,350362.61410922516,159509.2754620532,159509.67545246263
Source: Bids Source,1,16,,0.8,80000,2,1
Source: Bids Source,1,16,Source: Bids Source,0.8,80000,2,1,1,2,5266224141074918,0,97866.82502258991,0,79885.03128841957
Latency Sink,1,16,Latency Sink,0.8,80000,2,1,1,1,5266224145983999,4048338.4997874633,0.0,159573.43439925092,0.0
Source: Bids Source,2,17,,0.8,80000,2,1
Source: Bids Source,2,17,Source: Bids Source,0.8,80000,2,1,2,2,5266234117938644,0,98065.64220830976,0,80319.96112559039
Mapper,1,17,Mapper,0.8,80000,2,1,1,1,5266234141759906,356400.8516267935,356401.739028291,160641.35313575921,160641.75311622134
Mapper,1,17,Mapper,0.8,80000,2,1,1,1,5266234141759906,356400.8516267935,356401.739028291,160641.35313575921,160641.75311622134
Source: Bids Source,1,17,Source: Bids Source,0.8,80000,2,1,1,2,5266234142783694,0,97395.54604489107,0,80330.37605123853
Latency Sink,1,17,Latency Sink,0.8,80000,2,1,1,1,5266234149489017,3966202.1613758593,0.0,160651.93114455242,0.0
Source: Bids Source,2,18,Source: Bids Source,0.8,80000,2,1,2,2,5266244120029552,0,93353.79635786329,0,79889.14534761143
Mapper,1,18,,0.8,80000,2,1
Mapper,1,18,Mapper,0.8,80000,2,1,1,1,5266244144277456,361207.7852009959,361208.6899173676,159690.48659713418,159690.88657355643
Source: Bids Source,1,18,Source: Bids Source,0.8,80000,2,1,1,2,5266244146132398,0,94514.34650860862,0,79879.84180619768
Latency Sink,1,18,Latency Sink,0.8,80000,2,1,1,1,5266244154606285,4100153.38378019,0.0,159835.28370814797,0.0
Source: Bids Source,2,19,,0.8,80000,2,1
Source: Bids Source,2,19,Source: Bids Source,0.8,80000,2,1,2,2,5266254121351161,0,100377.97343360499,0,80024.38971704559
Mapper,1,19,Mapper,0.8,80000,2,1,1,1,5266254146752832,358501.6940079295,358502.5883839748,160334.2429290986,160334.64292471512
Source: Bids Source,1,19,,0.8,80000,2,1
Source: Bids Source,1,19,Source: Bids Source,0.8,80000,2,1,1,2,5266254147851282,0,96188.51956681695,0,80168.39725141037
Latency Sink,1,19,Latency Sink,0.8,80000,2,1,1,1,5266254158783787,4034228.6835059957,0.0,160349.16236473306,0.0
Source: Bids Source,2,20,Source: Bids Source,0.8,80000,2,1,2,2,5266264123863600,0,99175.21418226995,0,80013.83097735414
Mapper,1,20,,0.8,80000,2,1
Mapper,1,20,Mapper,0.8,80000,2,1,1,1,5266264147941375,351238.71602055395,351239.5948231323,159864.4418729862,159864.8418553267
